0		31.3623
1		159.504
2		167.767
3		166.319
4		166.234
5		166.333
6		146.206
7		105.498
8		65.3161
9		44.5743
10		38.0259
11		36.6987
12		37.2438
13		38.5403
14		40.0392
15		41.6369
16		42.8839
17		44.3227
18		45.7295
19		46.1994
20		45.79
21		45.1942
22		43.9699
23		42.8343
24		41.9604
25		41.1734
26		40.0774
27		39.5992
28		39.2189
29		39.1346
30		39.4128
31		39.923
32		40.5926
33		41.9149
34		43.4896
35		45.1793
36		47.0463
37		49.2101
38		51.1832
39		52.6472
40		54.0921
41		54.462
42		54.2795
43		53.3903
44		52.485
45		51.383
46		50.0197
47		48.678
48		47.0237
49		45.4416
50		44.5213
51		43.7328
52		42.8039
53		42.2876
54		42.2579
55		42.4147
56		42.9136
57		43.6601
58		44.7539
59		46.001
60		47.1176
61		48.6306
62		49.7281
63		50.6243
64		51.5948
65		52.4106
66		52.6161
67		52.666
68		52.5669
69		51.9524
70		50.9214
71		49.8581
72		48.7273
73		47.6192
74		46.4758
75		45.3139
76		44.529
77		44.1704
78		43.9504
79		43.8124
80		44.0699
81		44.4806
82		45.2638
83		46.1378
84		46.8361
85		47.9915
86		49.0361
87		49.9633
88		50.8935
89		51.3506
90		51.638
91		51.7194
92		51.5485
93		51.2161
94		50.7593
95		50.0272
96		49.396

#-------------------------------------
#Time(h.) 	 Averaged total concentration of HetR in vegetative cells 	 Batch deviation
#Averaged=150 times.
#Batches=15 times.
