0		0		0		0
1		0		0		0
2		0		0		0
3		0		0		0
4		0		0		0
5		0		0		0
6		0.0201654		0.00164651		0.000520678
7		0.0388878		0.00223769		0.000684195
8		0.037237		0.00214271		0.00065516
9		0.105951		0.00347226		0.001117
10		0.18444		0.00438643		0.00173215
11		0.208067		0.00451909		0.00158575
12		0.25887		0.00599335		0.00214373
13		0.246377		0.00570409		0.00204019
14		0.249411		0.00554328		0.00197381
15		0.251123		0.00537034		0.00183347
16		0.253807		0.00523325		0.00177337
17		0.258017		0.00513879		0.00166156
18		0.263726		0.00508184		0.00168727
19		0.304842		0.00539071		0.00195529
20		0.323438		0.00558064		0.00204164
21		0.387597		0.00577951		0.00194934
22		0.40655		0.0058045		0.00185077
23		0.43629		0.00600019		0.00183338
24		0.465426		0.00617358		0.0017371
25		0.483145		0.00630327		0.00168425
26		0.521626		0.00670062		0.00170359
27		0.536366		0.00665494		0.001752
28		0.536052		0.00653939		0.00176809
29		0.565436		0.00657019		0.00180926
30		0.551821		0.00641217		0.00176565
31		0.555339		0.00655162		0.00195602
32		0.546757		0.00635059		0.00191508
33		0.53413		0.00610891		0.00192016
34		0.539459		0.00606684		0.00191464
35		0.52356		0.00580149		0.00183765
36		0.516529		0.00555846		0.00176923
37		0.508423		0.00553064		0.00181155
38		0.509721		0.00538241		0.00173398
39		0.510275		0.00517099		0.00162662
40		0.512821		0.00505293		0.00168213
41		0.514993		0.00487861		0.00160645
42		0.524785		0.00489019		0.00156536
43		0.548232		0.00500195		0.00157042
44		0.5596		0.00515561		0.00165913
45		0.560538		0.00518086		0.00163404
46		0.591064		0.00525819		0.00164232
47		0.610522		0.00530331		0.00153858
48		0.645705		0.00530253		0.00158372
49		0.654029		0.00531928		0.00170063
50		0.666849		0.00531428		0.00175165
51		0.677602		0.00536403		0.00186114
52		0.681638		0.00530431		0.00188265
53		0.677178		0.00516402		0.00185909
54		0.677212		0.00511133		0.00176667
55		0.688536		0.00502397		0.00190264
56		0.681569		0.00489028		0.00188963
57		0.671975		0.00480094		0.00180444
58		0.652087		0.00461371		0.00173705
59		0.644473		0.00452195		0.00171947
60		0.629215		0.00433008		0.00161045
61		0.612842		0.00426133		0.0016012
62		0.596573		0.00416392		0.00149261
63		0.595108		0.00410281		0.00144764
64		0.592237		0.00396103		0.00152158
65		0.576045		0.00381727		0.00148972
66		0.577939		0.00366078		0.00145472
67		0.587499		0.00366303		0.00149274
68		0.591179		0.00365166		0.00149508
69		0.592692		0.00360338		0.00153009
70		0.591292		0.00358572		0.00149445
71		0.594088		0.00360779		0.00144205
72		0.608706		0.00355589		0.00141481
73		0.61502		0.00357567		0.00138608
74		0.612426		0.00349938		0.00134377
75		0.614949		0.00346562		0.00129111
76		0.613203		0.00339488		0.00127793
77		0.626861		0.00337186		0.00118953
78		0.630842		0.00332583		0.00117079
79		0.630498		0.00334676		0.0011154
80		0.629266		0.00329322		0.00110553
81		0.631648		0.00319141		0.00107933
82		0.613985		0.00307635		0.00102961
83		0.606767		0.00296412		0.000991386
84		0.608812		0.00290093		0.000933132
85		0.610268		0.00286133		0.000881176
86		0.596649		0.00275082		0.000859984
87		0.598232		0.00271036		0.000846246
88		0.601612		0.00266664		0.000848239
89		0.59651		0.00264081		0.000865154
90		0.59296		0.00259607		0.000895889
91		0.582242		0.00250287		0.000850045
92		0.587575		0.00244036		0.000850057
93		0.583072		0.0023861		0.000839119
94		0.588435		0.00231929		0.000790258
95		0.590949		0.002265		0.000771729
96		0.613108		0.00224301		0.000839294

#-------------------------------------
#Time(h.) 	 n_heterocysts(%) 	 deviation 	 Batch deviation
#Averaged=150 times.
#Batches=15 times.
