0		0		0		0
1		0		0		0
2		0		0		0
3		0		0		0
4		0		0		0
5		0		0		0
6		0		0		0
7		0		0		0
8		0		0		0
9		0		0		0
10		0		0		0
11		0		0		0
12		0		0		0
13		0		0		0
14		0		0		0
15		0		0		0
16		0.136364		0.957743		0.2823
17		0.393939		1.28313		0.159939
18		0.522727		1.29418		-nan
19		0.611111		1.28206		-nan
20		0.695652		1.16294		-nan
21		0.767442		1.02003		-nan
22		0.775701		0.897512		-nan
23		0.790698		0.777635		-nan
24		0.811189		0.720475		-nan
25		0.814815		0.651822		-nan
26		0.8		0.616306		-nan
27		0.793296		0.588851		-nan
28		0.790055		0.586681		-nan
29		0.794737		0.582062		-nan
30		0.796875		0.58288		-nan
31		0.806931		0.570263		-nan
32		0.814634		0.559354		-nan
33		0.834951		0.58073		-nan
34		0.84466		0.584963		-nan
35		0.852381		0.589228		-nan
36		0.860465		0.585207		-nan
37		0.861111		0.589475		-nan
38		0.861111		0.589475		-nan
39		0.855856		0.562685		-nan
40		0.859649		0.559836		-nan
41		0.865217		0.552648		-nan
42		0.86383		0.539067		-nan
43		0.858921		0.533176		-nan
44		0.8583		0.527391		-nan
45		0.863454		0.514849		-nan
46		0.86166		0.498116		-nan
47		0.869231		0.490022		-nan
48		0.860806		0.478139		-nan
49		0.863799		0.473953		-nan
50		0.863636		0.455271		-nan
51		0.862069		0.451106		-nan
52		0.853821		0.437183		-nan
53		0.855738		0.424215		-nan
54		0.853503		0.412638		-nan
55		0.851266		0.408955		-nan
56		0.846395		0.404021		-nan
57		0.837423		0.395597		-nan
58		0.846154		0.390812		-nan
59		0.847095		0.389584		-nan
60		0.847561		0.390738		-nan
61		0.846386		0.39275		-nan
62		0.842262		0.388901		-nan
63		0.848214		0.386186		-nan
64		0.846608		0.383408		-nan
65		0.85		0.3794		-nan
66		0.848837		0.367043		-nan
67		0.848138		0.355423		-nan
68		0.849858		0.341082		-nan
69		0.848739		0.338908		-nan
70		0.843407		0.33873		-nan
71		0.848901		0.341723		-nan
72		0.845946		0.335217		-nan
73		0.848		0.327431		-nan
74		0.844737		0.323478		-nan
75		0.844156		0.320508		-nan
76		0.848329		0.315899		-nan
77		0.845178		0.317669		-nan
78		0.842105		0.322073		-nan
79		0.845		0.319815		-nan
80		0.848259		0.317372		-nan
81		0.848259		0.317372		-nan
82		0.846154		0.316584		-nan
83		0.842615		0.304367		-nan
84		0.841346		0.306036		-nan
85		0.841727		0.302913		-nan
86		0.843602		0.301347		-nan
87		0.84		0.29676		-nan
88		0.844706		0.300196		-nan
89		0.839907		0.296812		-nan
90		0.832569		0.290916		-nan
91		0.83105		0.289796		-nan
92		0.829932		0.298767		-nan
93		0.836735		0.299157		-nan
94		0.833708		0.294057		-nan
95		0.830735		0.294098		-nan
96		0.823789		0.293392		-nan

#-------------------------------------
#Time 	 contiguous heterocyst (%) 	 deviation 	 Batch deviation
#Averaged=150 times.
#Batches=15 times.
